# Constructed from biom file									
Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	controlA	controlB	maizA	maizB
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Rosavirus	9.37E-05	4.68E-05	0.000117088	0.000117088
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Sakobuvirus	2.34E-05	4.68E-05	0	4.68E-05
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Salivirus	2.34E-05	7.03E-05	7.03E-05	4.68E-05
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Sapelovirus	0.000140505	0.000117088	0.000117088	0.000140505
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Senecavirus	0	7.03E-05	2.34E-05	0
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Sicinivirus	0	7.03E-05	0.000210758	0.000210758
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Teschovirus	4.68E-05	2.34E-05	4.68E-05	2.34E-05
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Torchivirus	0	2.34E-05	0	0
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Tremovirus	4.68E-05	2.34E-05	2.34E-05	4.68E-05
k__Viruses	p__	c__	o__Picornavirales	f__Polycipiviridae	g__Bacillarnavirus	0.000140505	7.03E-05	7.03E-05	9.37E-05
k__Viruses	p__	c__	o__Picornavirales	f__Polycipiviridae	g__Chipolycivirus	7.03E-05	0.000140505	4.68E-05	9.37E-05
k__Viruses	p__	c__	o__Picornavirales	f__Polycipiviridae	g__Labyrnavirus	0.000140505	0.000117088	0.000140505	9.37E-05
k__Viruses	p__	c__	o__Picornavirales	f__Polycipiviridae	g__Sopolycivirus	0.000163923	0.000163923	0.000140505	0.000234176
k__Viruses	p__	c__	o__Picornavirales	f__Potyviridae	g__Bymovirus	4.68E-05	2.34E-05	2.34E-05	0
k__Viruses	p__	c__	o__Picornavirales	f__Potyviridae	g__Ipomovirus	2.34E-05	4.68E-05	0	0
k__Viruses	p__	c__	o__Picornavirales	f__Potyviridae	g__Potyvirus	0.000491769	0.000491769	0.000515186	0
k__Viruses	p__	c__	o__Picornavirales	f__Potyviridae	g__Rymovirus	2.34E-05	0	0	0
k__Viruses	p__	c__	o__Picornavirales	f__Potyviridae	g__Tritimovirus	4.68E-05	4.68E-05	4.68E-05	0
k__Viruses	p__	c__	o__Picornavirales	f__Secoviridae	g__Cheravirus	0.000163923	0.000257593	7.03E-05	2.34E-05
k__Viruses	p__	c__	o__Picornavirales	f__Secoviridae	g__Comovirus	0.000304428	0.000210758	0.000234176	0.000210758
k__Viruses	p__	c__	o__Picornavirales	f__Secoviridae	g__Fabavirus	0.00018734	0.000117088	0.00018734	7.03E-05
k__Viruses	p__	c__	o__Picornavirales	f__Secoviridae	g__Nepovirus	0.000819615	0.000796197	0.000725944	0.000749362
k__Viruses	p__	c__	o__Picornavirales	f__Secoviridae	g__Sadwavirus	2.34E-05	7.03E-05	2.34E-05	4.68E-05
k__Viruses	p__	c__	o__Picornavirales	f__Secoviridae	g__Sequivirus	2.34E-05	0.000163923	9.37E-05	9.37E-05
k__Viruses	p__	c__	o__Picornavirales	f__Secoviridae	g__Torradovirus	0.000562021	0.000515186	0.000163923	0.000281011
k__Viruses	p__	c__	o__Picornavirales	f__Secoviridae	g__Waikavirus	0.000421516	0.000281011	0.000327846	0.000374681
k__Viruses	p__	c__	o__Tymovirales	f__Alphaflexiviridae	g__Allexivirus	0.000421516	0.000327846	0.000281011	0.000351263
k__Viruses	p__	c__	o__Tymovirales	f__Alphaflexiviridae	g__Botrexvirus	0	4.68E-05	0	2.34E-05
k__Viruses	p__	c__	o__Tymovirales	f__Alphaflexiviridae	g__Lolavirus	0	2.34E-05	2.34E-05	0
k__Viruses	p__	c__	o__Tymovirales	f__Alphaflexiviridae	g__Mandarivirus	4.68E-05	4.68E-05	2.34E-05	7.03E-05
k__Viruses	p__	c__	o__Tymovirales	f__Alphaflexiviridae	g__Platypuvirus	0.000140505	7.03E-05	7.03E-05	9.37E-05
k__Viruses	p__	c__	o__Tymovirales	f__Alphaflexiviridae	g__Potexvirus	0.000936702	0.000772779	0.000702527	0.000913285
k__Viruses	p__	c__	o__Tymovirales	f__Alphaflexiviridae	g__Sclerodarnavirus	0	2.34E-05	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Alphatetraviridae	g__Betatetravirus	0	2.34E-05	2.34E-05	2.34E-05
k__Viruses	p__	c__	o__Tymovirales	f__Alphatetraviridae	g__Blunervirus	9.37E-05	2.34E-05	4.68E-05	7.03E-05
k__Viruses	p__	c__	o__Tymovirales	f__Alphatetraviridae	g__Higrevirus	0	7.03E-05	7.03E-05	7.03E-05
k__Viruses	p__	c__	o__Tymovirales	f__Alphatetraviridae	g__Omegatetravirus	0.000140505	0.000163923	4.68E-05	4.68E-05
k__Viruses	p__	c__	o__Tymovirales	f__Alphatetraviridae	g__Ourmiavirus	2.34E-05	0	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Astroviridae	g__Avastrovirus	0.000163923	0.000163923	0.000163923	0.000117088
k__Viruses	p__	c__	o__Tymovirales	f__Astroviridae	g__Mamastrovirus	0.000889867	0.000819615	0.000725944	0.000936702
k__Viruses	p__	c__	o__Tymovirales	f__Barnaviridae	g__Barnavirus	2.34E-05	0	0	2.34E-05
k__Viruses	p__	c__	o__Tymovirales	f__Benyviridae	g__Benyvirus	7.03E-05	0.000210758	7.03E-05	4.68E-05
k__Viruses	p__	c__	o__Tymovirales	f__Benyviridae	g__Idaeovirus	7.03E-05	0	2.34E-05	2.34E-05
k__Viruses	p__	c__	o__Tymovirales	f__Benyviridae	g__Ourmiavirus	7.03E-05	0	0	4.68E-05
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Capillovirus	0.000140505	7.03E-05	9.37E-05	4.68E-05
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Carlavirus	0.001475306	0.001475306	0.001217713	0.001077208
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Chordovirus	0	0.000140505	4.68E-05	9.37E-05
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Citrivirus	4.68E-05	2.34E-05	4.68E-05	7.03E-05
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Divavirus	9.37E-05	0.00018734	9.37E-05	0.00018734
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Foveavirus	0.000327846	0.000304428	0.000257593	0.000421516
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Prunevirus	0	0	0	2.34E-05
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Robigovirus	0.000117088	0.000117088	7.03E-05	0.000117088
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Tepovirus	4.68E-05	7.03E-05	4.68E-05	4.68E-05
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Trichovirus	4.68E-05	7.03E-05	0.000140505	0.000117088
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Vitivirus	0.000421516	0.000210758	0.000140505	0.000327846
k__Viruses	p__	c__	o__Tymovirales	f__Bromoviridae	g__Alfamovirus	7.03E-05	0	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Bromoviridae	g__Anulavirus	0.00018734	0.000163923	7.03E-05	9.37E-05
k__Viruses	p__	c__	o__Tymovirales	f__Bromoviridae	g__Bromovirus	0.000234176	0.000117088	0.000257593	0.000117088
k__Viruses	p__	c__	o__Tymovirales	f__Bromoviridae	g__Cucumovirus	4.68E-05	7.03E-05	0.000210758	0.000117088
k__Viruses	p__	c__	o__Tymovirales	f__Bromoviridae	g__Ilarvirus	0.000491769	0.000632274	0.000749362	0.000843032
k__Viruses	p__	c__	o__Tymovirales	f__Bromoviridae	g__Oleavirus	2.34E-05	2.34E-05	0	2.34E-05
k__Viruses	p__	c__	o__Tymovirales	f__Caliciviridae	g__Lagovirus	9.37E-05	7.03E-05	0.00018734	2.34E-05
k__Viruses	p__	c__	o__Tymovirales	f__Caliciviridae	g__Nebovirus	9.37E-05	0.000117088	9.37E-05	9.37E-05
k__Viruses	p__	c__	o__Tymovirales	f__Caliciviridae	g__Norovirus	0.000163923	0.000163923	0.000163923	0.000117088
k__Viruses	p__	c__	o__Tymovirales	f__Caliciviridae	g__Sapovirus	0.000421516	0.000421516	0.000351263	0.00018734
k__Viruses	p__	c__	o__Tymovirales	f__Caliciviridae	g__Vesivirus	0.000351263	0.000468351	0.000351263	0.000444934
k__Viruses	p__	c__	o__Tymovirales	f__Carmotetraviridae	g__Alphacarmotetravirus	4.68E-05	2.34E-05	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Carmotetraviridae	g__Idaeovirus	0	2.34E-05	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Closteroviridae	g__Ampelovirus	0.000702527	0.000843032	0.000679109	0.000749362
k__Viruses	p__	c__	o__Tymovirales	f__Closteroviridae	g__Closterovirus	0.000562021	0.000398098	0.000515186	0.000819615
k__Viruses	p__	c__	o__Tymovirales	f__Closteroviridae	g__Crinivirus	0.000632274	0.000562021	0.000889867	0.000749362
k__Viruses	p__	c__	o__Tymovirales	f__Closteroviridae	g__Negevirus	0.001686064	0.001779734	0.001475306	0.001849987
k__Viruses	p__	c__	o__Tymovirales	f__Closteroviridae	g__Velarivirus	0.000281011	0.000281011	7.03E-05	0.000327846
k__Viruses	p__	c__	o__Tymovirales	f__Deltaflexiviridae	g__Deltaflexivirus	0.000117088	0.00018734	0.00018734	9.37E-05
k__Viruses	p__	c__	o__Tymovirales	f__Flaviviridae	g__Flavivirus	0.002482261	0.002529096	0.001943657	0.002177833
k__Viruses	p__	c__	o__Tymovirales	f__Flaviviridae	g__Hepacivirus	0.000608857	0.000327846	0.000491769	0.000585439
k__Viruses	p__	c__	o__Tymovirales	f__Flaviviridae	g__Pegivirus	0.000281011	0.000140505	0.000234176	0.000351263
k__Viruses	p__	c__	o__Tymovirales	f__Flaviviridae	g__Pestivirus	0.001287966	0.001381636	0.001334801	0.001732899
k__Viruses	p__	c__	o__Tymovirales	f__Gammaflexiviridae	g__Mycoflexivirus	2.34E-05	0	0	2.34E-05
k__Viruses	p__	c__	o__Tymovirales	f__Hepeviridae	g__	2.34E-05	0	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Hepeviridae	g__Orthohepevirus	9.37E-05	0	4.68E-05	7.03E-05
k__Viruses	p__	c__	o__Tymovirales	f__Hepeviridae	g__Piscihepevirus	9.37E-05	0	4.68E-05	4.68E-05
k__Viruses	p__	c__	o__Tymovirales	f__Leviviridae	g__	2.34E-05	9.37E-05	7.03E-05	7.03E-05
k__Viruses	p__	c__	o__Tymovirales	f__Leviviridae	g__Allolevivirus	2.34E-05	0	4.68E-05	4.68E-05
k__Viruses	p__	c__	o__Tymovirales	f__Leviviridae	g__Levivirus	0.000140505	4.68E-05	0	4.68E-05
k__Viruses	p__	c__	o__Tymovirales	f__Luteoviridae	g__Enamovirus	4.68E-05	9.37E-05	0	9.37E-05
k__Viruses	p__	c__	o__Tymovirales	f__Luteoviridae	g__Luteovirus	7.03E-05	0.000140505	4.68E-05	9.37E-05
k__Viruses	p__	c__	o__Tymovirales	f__Luteoviridae	g__Polerovirus	0.001006955	0.000819615	0.000749362	0.000491769
k__Viruses	p__	c__	o__Tymovirales	f__Narnaviridae	g__Mitovirus	0.000421516	0.000281011	0.000351263	0.000234176
k__Viruses	p__	c__	o__Tymovirales	f__Narnaviridae	g__Narnavirus	2.34E-05	9.37E-05	9.37E-05	2.34E-05
k__Viruses	p__	c__	o__Tymovirales	f__Narnaviridae	g__Sinaivirus	2.34E-05	7.03E-05	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Nodaviridae	g__	0.000140505	0	0	0.000140505
k__Viruses	p__	c__	o__Tymovirales	f__Nodaviridae	g__Alphanodavirus	9.37E-05	7.03E-05	2.34E-05	9.37E-05
k__Viruses	p__	c__	o__Tymovirales	f__Nodaviridae	g__Betanodavirus	0.000140505	0.000140505	9.37E-05	2.34E-05
k__Viruses	p__	c__	o__Tymovirales	f__Nodaviridae	g__Sinaivirus	2.34E-05	2.34E-05	4.68E-05	0
k__Viruses	p__	c__	o__Tymovirales	f__Permutotetraviridae	g__Alphapermutotetravirus	4.68E-05	2.34E-05	0	0.000140505
k__Viruses	p__	c__	o__Tymovirales	f__Permutotetraviridae	g__Aumaivirus	2.34E-05	0	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Permutotetraviridae	g__Papanivirus	2.34E-05	0	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Solemoviridae	g__Polemovirus	0	0	0	2.34E-05
k__Viruses	p__	c__	o__Tymovirales	f__Solemoviridae	g__Sobemovirus	0.00018734	0.000257593	9.37E-05	0.000234176
k__Viruses	p__	c__	o__Tymovirales	f__Solinviviridae	g__Cilevirus	9.37E-05	2.34E-05	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Solinviviridae	g__Idaeovirus	2.34E-05	0	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Solinviviridae	g__Invictavirus	2.34E-05	2.34E-05	0	2.34E-05
k__Viruses	p__	c__	o__Tymovirales	f__Solinviviridae	g__Nyfulvavirus	7.03E-05	9.37E-05	2.34E-05	0.000117088
k__Viruses	p__	c__	o__Tymovirales	f__Solinviviridae	g__Sinaivirus	0.000234176	0.000257593	0.000163923	9.37E-05
k__Viruses	p__	c__	o__Tymovirales	f__Togaviridae	g__Alphavirus	0.001194295	0.000936702	0.000772779	0.000772779
k__Viruses	p__	c__	o__Tymovirales	f__Togaviridae	g__Rubivirus	2.34E-05	7.03E-05	0	2.34E-05
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Alphacarmovirus	9.37E-05	9.37E-05	0.000163923	4.68E-05
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Alphanecrovirus	0.000140505	7.03E-05	7.03E-05	4.68E-05
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Aureusvirus	0.000117088	0.00018734	0.000327846	0.000140505
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Avenavirus	0	2.34E-05	2.34E-05	0
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Betacarmovirus	9.37E-05	0	0	4.68E-05
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Betanecrovirus	7.03E-05	0	2.34E-05	0
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Dianthovirus	0.000117088	4.68E-05	4.68E-05	0.000140505
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Gallantivirus	2.34E-05	2.34E-05	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Gammacarmovirus	7.03E-05	4.68E-05	7.03E-05	7.03E-05
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Machlomovirus	4.68E-05	7.03E-05	7.03E-05	2.34E-05
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Panicovirus	7.03E-05	4.68E-05	2.34E-05	2.34E-05
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Pelarspovirus	2.34E-05	0	9.37E-05	4.68E-05
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Tombusvirus	0.000257593	0.000234176	0.000327846	0.000234176
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Umbravirus	0.000163923	0.000163923	9.37E-05	4.68E-05
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Zeavirus	2.34E-05	0	2.34E-05	0
k__Viruses	p__	c__	o__Tymovirales	f__Tymoviridae	g__Maculavirus	4.68E-05	4.68E-05	7.03E-05	4.68E-05
k__Viruses	p__	c__	o__Tymovirales	f__Tymoviridae	g__Marafivirus	0.000304428	0.000515186	0.000468351	0.000351263
k__Viruses	p__	c__	o__Tymovirales	f__Tymoviridae	g__Tymovirus	0.000538604	0.000632274	0.000608857	0.000538604
k__Viruses	p__	c__	o__Tymovirales	f__Virgaviridae	g__Furovirus	0.000234176	0.000234176	0.000140505	0.000257593
k__Viruses	p__	c__	o__Tymovirales	f__Virgaviridae	g__Goravirus	7.03E-05	2.34E-05	4.68E-05	0.000140505
k__Viruses	p__	c__	o__Tymovirales	f__Virgaviridae	g__Hordeivirus	2.34E-05	2.34E-05	7.03E-05	2.34E-05
k__Viruses	p__	c__	o__Tymovirales	f__Virgaviridae	g__Pecluvirus	0.00018734	0.00018734	0.000117088	0.00018734
k__Viruses	p__	c__	o__Tymovirales	f__Virgaviridae	g__Pomovirus	0.000140505	0.000398098	0.00018734	0.00018734
k__Viruses	p__	c__	o__Tymovirales	f__Virgaviridae	g__Tobamovirus	0.001124043	0.001030373	0.000796197	0.000772779
k__Viruses	p__	c__	o__Tymovirales	f__Virgaviridae	g__Tobravirus	0.00018734	0.000117088	0.000140505	9.37E-05
