# Constructed from biom file
#OTU ID	control15Bracken	control25Bracken	maiz25Bracken	maiz35Bracken
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Pineapple bacilliform CO virus	1.0	2.0	0.0	2.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Piper yellow mottle virus	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Rubus yellow net virus	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Sugarcane bacilliform IM virus	1.0	3.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Sugarcane bacilliform MO virus	2.0	2.0	2.0	2.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Sugarcane bacilliform virus	2.0	0.0	2.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Sweet potato badnavirus A	1.0	0.0	1.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Sweet potato badnavirus B	4.0	0.0	2.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Taro bacilliform CH virus	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Taro bacilliform virus	0.0	2.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Wisteria badnavirus 1	2.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Yacon necrotic mottle virus	2.0	4.0	2.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Caulimovirus;s__Atractylodes mild mottle virus	3.0	3.0	6.0	6.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Caulimovirus;s__Blueberry fruit drop associated virus	0.0	1.0	2.0	2.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Caulimovirus;s__Carnation etched ring virus	1.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Caulimovirus;s__Cauliflower mosaic virus	0.0	3.0	0.0	3.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Caulimovirus;s__Dahlia mosaic virus	2.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Caulimovirus;s__Eupatorium vein clearing virus	4.0	0.0	5.0	4.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Caulimovirus;s__Figwort mosaic virus	2.0	2.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Caulimovirus;s__Horseradish latent virus	6.0	6.0	3.0	5.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Caulimovirus;s__Jujube mosaic-associated virus	8.0	3.0	3.0	3.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Caulimovirus;s__Lamium leaf distortion virus	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Caulimovirus;s__Mirabilis mosaic virus	1.0	1.0	0.0	5.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Caulimovirus;s__Rudbeckia flower distortion virus	1.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Caulimovirus;s__Soybean Putnam virus	0.0	0.0	2.0	2.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Caulimovirus;s__Strawberry vein banding virus	1.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Cavemovirus;s__Sweet potato collusive virus	2.0	2.0	3.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Petuvirus;s__Petunia vein clearing virus	4.0	2.0	4.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Rosadnavirus;s__Rose yellow vein virus	1.0	2.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Solendovirus;s__Tobacco vein clearing virus	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Soymovirus;s__Blueberry red ringspot virus	0.0	2.0	2.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Soymovirus;s__Cestrum yellow leaf curling virus	1.0	1.0	2.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Soymovirus;s__Peanut chlorotic streak virus	2.0	1.0	1.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Soymovirus;s__Soybean chlorotic mottle virus	3.0	0.0	1.0	3.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Soymovirus;s__Water chestnut soymovirus 1	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Caulimoviridae;g__Tungrovirus;s__Rice tungro bacilliform virus	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Hepadnaviridae;g__;s__Tibetan frog hepadnavirus	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Hepadnaviridae;g__Avihepadnavirus;s__Boiling Springs Lake RNA-DNA hybrid virus	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Hepadnaviridae;g__Avihepadnavirus;s__Cucurbit aphid borne yellows virus associated RNA	3.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Hepadnaviridae;g__Avihepadnavirus;s__Duck hepatitis B virus	2.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Hepadnaviridae;g__Avihepadnavirus;s__Tinamou hepatitis B virus	1.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Hepadnaviridae;g__Orthohepadnavirus;s__Bat hepatitis virus	1.0	2.0	3.0	2.0
k__Viruses;p__;c__;o__Ortervirales;f__Hepadnaviridae;g__Orthohepadnavirus;s__Bluegill hepadnavirus	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Hepadnaviridae;g__Orthohepadnavirus;s__Ground squirrel hepatitis virus	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Hepadnaviridae;g__Orthohepadnavirus;s__Hepatitis B virus	1.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Hepadnaviridae;g__Orthohepadnavirus;s__Roundleaf bat hepatitis B virus	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Hepadnaviridae;g__Orthohepadnavirus;s__Tent-making bat hepatitis B virus	0.0	1.0	0.0	2.0
k__Viruses;p__;c__;o__Ortervirales;f__Hepadnaviridae;g__Orthohepadnavirus;s__White sucker hepatitis B virus	1.0	0.0	0.0	2.0
k__Viruses;p__;c__;o__Ortervirales;f__Hepadnaviridae;g__Orthohepadnavirus;s__Woodchuck hepatitis virus	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Pleolipoviridae;g__Alphapleolipovirus;s__Haloarcula virus HHPV1	1.0	2.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Pleolipoviridae;g__Alphapleolipovirus;s__Haloarcula virus HHPV2	8.0	5.0	1.0	2.0
k__Viruses;p__;c__;o__Ortervirales;f__Pleolipoviridae;g__Alphapleolipovirus;s__Halorubrum virus HRPV1	2.0	0.0	4.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Pleolipoviridae;g__Alphapleolipovirus;s__Halorubrum virus HRPV2	1.0	2.0	4.0	3.0
k__Viruses;p__;c__;o__Ortervirales;f__Pleolipoviridae;g__Alphapleolipovirus;s__Halorubrum virus HRPV6	0.0	2.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Pleolipoviridae;g__Betapleolipovirus;s__Halogeometricum virus HGPV1	1.0	0.0	0.0	2.0
k__Viruses;p__;c__;o__Ortervirales;f__Pleolipoviridae;g__Betapleolipovirus;s__Halorubrum virus HRPV3	3.0	3.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Pleolipoviridae;g__Gammapleolipovirus;s__Haloarcula virus His2	2.0	7.0	2.0	4.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Alpharetrovirus;s__Avian leukosis virus	0.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Alpharetrovirus;s__Avian myelocytomatosis virus	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Alpharetrovirus;s__Fujinami sarcoma virus	1.0	2.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Alpharetrovirus;s__Rous sarcoma virus	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Alpharetrovirus;s__UR2 sarcoma virus	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Alpharetrovirus;s__Y73 sarcoma virus	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Betaretrovirus;s__Bovine retrovirus CH15	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Betaretrovirus;s__Desmodus rotundus endogenous retrovirus	1.0	1.0	3.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Betaretrovirus;s__Enzootic nasal tumour virus of goats	0.0	2.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Betaretrovirus;s__Jaagsiekte sheep retrovirus	2.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Betaretrovirus;s__Ovine enzootic nasal tumor virus	1.0	0.0	3.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Betaretrovirus;s__Simian retrovirus 4	1.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Betaretrovirus;s__Simian retrovirus 8	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Betaretrovirus;s__Snakehead retrovirus	0.0	1.0	2.0	3.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Betaretrovirus;s__Squirrel monkey retrovirus	4.0	2.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Bovispumavirus;s__Atlantic salmon swim bladder sarcoma virus	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Bovispumavirus;s__Avian endogenous retrovirus EAV-HP	0.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Bovispumavirus;s__Bovine foamy virus	2.0	3.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Bovispumavirus;s__Human endogenous retrovirus K	3.0	2.0	2.0	2.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Bovispumavirus;s__Xenopus laevis endogenous retrovirus Xen1	0.0	2.0	3.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Deltaretrovirus;s__Bovine leukemia virus	1.0	2.0	1.0	3.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Deltaretrovirus;s__Human T-lymphotropic virus 4	1.0	0.0	1.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Deltaretrovirus;s__Primate T-lymphotropic virus 1	1.0	1.0	2.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Deltaretrovirus;s__Primate T-lymphotropic virus 2	2.0	0.0	3.0	4.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Deltaretrovirus;s__Primate T-lymphotropic virus 3	1.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Deltaretrovirus;s__Simian T-cell lymphotropic virus 6	2.0	0.0	1.0	4.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Epsilonretrovirus;s__Walleye dermal sarcoma virus	1.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Equispumavirus;s__Citrus endogenous pararetrovirus	1.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Equispumavirus;s__Equine foamy virus	0.0	2.0	1.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Felispumavirus;s__Feline foamy virus	1.0	2.0	3.0	2.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Gammaretrovirus;s__Abelson murine leukemia virus	2.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Gammaretrovirus;s__Baboon endogenous virus	0.0	1.0	1.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Gammaretrovirus;s__Feline leukemia virus	1.0	4.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Gammaretrovirus;s__Gibbon ape leukemia virus	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Gammaretrovirus;s__Koala retrovirus	0.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Gammaretrovirus;s__Murine leukemia virus	4.0	5.0	3.0	2.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Gammaretrovirus;s__Murine leukemia-related retroviruses	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Gammaretrovirus;s__Murine osteosarcoma virus	1.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Gammaretrovirus;s__Porcine type-C oncovirus	3.0	4.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Gammaretrovirus;s__RD114 retrovirus	0.0	2.0	1.0	4.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Gammaretrovirus;s__Reticuloendotheliosis virus	3.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Gammaretrovirus;s__Spleen focus-forming virus	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Lentivirus;s__Bovine immunodeficiency virus	0.0	2.0	2.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Lentivirus;s__Caprine arthritis encephalitis virus	2.0	2.0	1.0	5.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Lentivirus;s__Feline immunodeficiency virus	3.0	1.0	4.0	2.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Lentivirus;s__Human immunodeficiency virus 1	1.0	0.0	3.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Lentivirus;s__Human immunodeficiency virus 2	0.0	2.0	0.0	3.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Lentivirus;s__Ovine lentivirus	1.0	0.0	3.0	2.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Lentivirus;s__Simian immunodeficiency virus	7.0	3.0	2.0	2.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Lentivirus;s__Visna-maedi virus	2.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Spumavirus;s__African green monkey simian foamy virus	0.0	2.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Spumavirus;s__Macaque simian foamy virus	1.0	0.0	2.0	2.0
k__Viruses;p__;c__;o__Ortervirales;f__Retroviridae;g__Spumavirus;s__Simian foamy virus	1.0	2.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Ageratum yellow leaf curl betasatellite	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Ageratum yellow vein betasatellite	0.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Cardiospermum yellow leaf curl betasatellite	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Corchorus yellow vein mosaic betasatellite	1.0	1.0	0.0	2.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Cotton leaf curl Multan betasatellite	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Cotton leaf curl betasatellite	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Hedyotis yellow mosaic betasatellite	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Leucas zeylanica yellow vein virus satellite DNA beta	2.0	2.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Ludwigia yellow vein virus-associated DNA beta	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Luffa puckering and leaf distortion-associated DNA beta	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Malvastrum leaf curl betasatellite	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Malvastrum yellow vein Chitwan betasatellite	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Mirabilis leaf curl India virus associated betasatellite	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Mungbean yellow mosaic betasatellite	1.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Okra yellow vein disease associated sequence	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Papaya leaf curl betasatellite	0.0	0.0	5.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Pea leaf distortion betasatellite	1.0	2.0	2.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Sida leaf curl virus-associated DNA beta	0.0	2.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Sida yellow mosaic virus-[China]-associated DNA beta	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__TYLCCNV-[Y322] satellite DNA beta	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Tobacco curly shoot betasatellite	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Tomato leaf curl Bangalore virus-[Ban5] satellite DNA beta	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Tomato leaf curl Bangladesh betasatellite	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Tomato leaf curl Pakistan betasatellite	1.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Tomato yellow dwarf disease associated satellite DNA beta-[Kochi]	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Tomato yellow leaf curl China betasatellite	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Tomato yellow leaf curl Thailand betasatellite	0.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Tomato yellow leaf curl Vietnam betasatellite	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Tomato yellow leaf curl betasatellite	0.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Vernonia yellow vein Fujian betasatellite	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Betasatellite;s__Zinnia leaf curl virus-associated DNA beta	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Deltasatellite;s__Aeropyrum globular virus 1	1.0	7.0	0.0	3.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Deltasatellite;s__Aeropyrum pernix spindle-shaped virus 1	8.0	9.0	3.0	5.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Deltasatellite;s__Ctenophore-associated circular genome 3	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Deltasatellite;s__Hyperthermophilic Archaeal Virus 2	3.0	2.0	3.0	3.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Deltasatellite;s__Malvastrum leaf curl deltasatellite	1.0	1.0	2.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Deltasatellite;s__Metallosphaera turreted icosahedral virus	0.0	0.0	1.0	2.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Deltasatellite;s__Phaeocystis globosa virus virophage	1.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Deltasatellite;s__Thermococcus prieurii virus 1	6.0	8.0	8.0	8.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Deltasatellite;s__Yellowstone Lake virophage 5	10.0	8.0	6.0	5.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Deltasatellite;s__Yellowstone Lake virophage 6	1.0	2.0	1.0	3.0
k__Viruses;p__;c__;o__Ortervirales;f__Tolecusatellitidae;g__Deltasatellite;s__Yellowstone Lake virophage 7	6.0	2.0	1.0	7.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__;s__Apis dicistrovirus	1.0	2.0	1.0	0.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__;s__Big Sioux River virus	3.0	3.0	3.0	1.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__;s__Bivalve RNA virus G1	0.0	3.0	1.0	0.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__;s__Bivalve RNA virus G5	1.0	0.0	2.0	2.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__;s__Centovirus	1.0	2.0	2.0	0.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__;s__Formica exsecta virus 1	1.0	1.0	2.0	2.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__;s__Goose dicistrovirus	0.0	1.0	1.0	3.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__;s__Macrobrachium rosenbergii Taihu virus	5.0	0.0	3.0	5.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Aparavirus;s__Acute bee paralysis virus	2.0	1.0	1.0	2.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Aparavirus;s__Israeli acute paralysis virus	3.0	2.0	0.0	1.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Aparavirus;s__Kashmir bee virus	4.0	1.0	2.0	0.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Aparavirus;s__Mud crab virus	1.0	0.0	2.0	0.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Aparavirus;s__Solenopsis invicta virus 1	1.0	0.0	2.0	4.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Aparavirus;s__Taura syndrome virus	1.0	1.0	1.0	2.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Cripavirus;s__Anopheles C virus	1.0	1.0	2.0	1.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Cripavirus;s__Aphid lethal paralysis virus	1.0	2.0	0.0	3.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Cripavirus;s__Cricket paralysis virus	1.0	1.0	2.0	0.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Cripavirus;s__Drosophila C virus	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Cripavirus;s__NB-1/2011/HUN	2.0	0.0	1.0	3.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Cripavirus;s__Rhopalosiphum padi virus	1.0	1.0	1.0	1.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Husavirus;s__Livupivirus A	7.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Husavirus;s__Riptortus pedestris virus-1	2.0	2.0	1.0	0.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Husavirus;s__sp.	5.0	2.0	3.0	0.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Posavirus;s__1	3.0	1.0	3.0	4.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Posavirus;s__2	0.0	0.0	0.0	2.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Posavirus;s__3	0.0	2.0	1.0	0.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Posavirus;s__Biomphalaria virus 1	0.0	1.0	1.0	1.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Posavirus;s__Biomphalaria virus 2	3.0	2.0	0.0	0.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Posavirus;s__Biomphalaria virus 3	1.0	0.0	1.0	1.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Posavirus;s__Bivalve RNA virus G2	0.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Posavirus;s__Bivalve RNA virus G3	2.0	1.0	2.0	0.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Posavirus;s__Canine picornavirus	1.0	3.0	0.0	1.0
k__Viruses;p__;c__;o__Picornavirales;f__Dicistroviridae;g__Posavirus;s__Delisea pulchra RNA virus	1.0	3.0	0.0	2.0
